EMG SFPD1 <- VC COP voice 4/5 (tools/ped_speech_map.py --extract)
sound	SA context	VC event	sfx.SDT
001	ARREST	SOUND_PED_ARREST_COP	8604
002	ARREST	SOUND_PED_ARREST_COP	8605
003	ARREST	SOUND_PED_ARREST_COP	8606
004	ARREST_CRIM	SOUND_PED_ARREST_COP	8604
005	ARREST_CRIM	SOUND_PED_ARREST_COP	8605
006	ARREST_CRIM	SOUND_PED_ARREST_COP	8606
007	BLOCKED	SOUND_PED_PED_COLLISION	8611
008	BLOCKED	SOUND_PED_PED_COLLISION	8612
009	BLOCKED	SOUND_PED_PED_COLLISION	8613
010	BLOCKED	SOUND_PED_PED_COLLISION	8614
011	BLOCKED	SOUND_PED_PED_COLLISION	8615
012	BLOCKED	SOUND_PED_PED_COLLISION	8611
013	BUMP	SOUND_PED_PED_COLLISION	8611
014	BUMP	SOUND_PED_PED_COLLISION	8612
015	BUMP	SOUND_PED_PED_COLLISION	8613
016	BUMP	SOUND_PED_PED_COLLISION	8614
017	BUMP	SOUND_PED_PED_COLLISION	8615
018	CHASE_FOOT	SOUND_PED_COP_LITTLECOPSAROUND	8616
019	CHASE_FOOT	SOUND_PED_COP_LITTLECOPSAROUND	8617
020	CHASE_FOOT	SOUND_PED_COP_LITTLECOPSAROUND	8618
021	CHASE_FOOT	SOUND_PED_COP_LITTLECOPSAROUND	8619
022	CHASE_FOOT	SOUND_PED_COP_LITTLECOPSAROUND	8616
023	CHASE_FOOT	SOUND_PED_COP_LITTLECOPSAROUND	8617
024	CHASE_FOOT	SOUND_PED_COP_LITTLECOPSAROUND	8618
025	CHASE_FOOT	SOUND_PED_COP_LITTLECOPSAROUND	8619
026	CHASE_FOOT	SOUND_PED_COP_LITTLECOPSAROUND	8616
027	CHAT	-	silence
028	CHAT	-	silence
029	CHAT	-	silence
030	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	silence
031	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	silence
032	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	silence
033	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	silence
034	CRASH_GENERIC	SOUND_PED_CRASH_VEHICLE	silence
035	CRASH_GENERIC	SOUND_PED_CRASH_VEHICLE	silence
036	CRASH_GENERIC	SOUND_PED_CRASH_VEHICLE	silence
037	CRASH_GENERIC	SOUND_PED_CRASH_VEHICLE	silence
038	CRASH_GENERIC	SOUND_PED_CRASH_VEHICLE	silence
039	CRASH_GENERIC	SOUND_PED_CRASH_VEHICLE	silence
040	CRASH_GENERIC	SOUND_PED_CRASH_VEHICLE	silence
041	DODGE	SOUND_PED_EVADE	8626
042	DODGE	SOUND_PED_EVADE	8627
043	DODGE	SOUND_PED_EVADE	8628
044	DODGE	SOUND_PED_EVADE	8626
045	DODGE	SOUND_PED_EVADE	8627
046	DODGE	SOUND_PED_EVADE	8628
047	DODGE	SOUND_PED_EVADE	8626
048	DUCK	SOUND_PED_EVADE	8626
049	DUCK	SOUND_PED_EVADE	8627
050	DUCK	SOUND_PED_EVADE	8628
051	DUCK	SOUND_PED_EVADE	8626
052	DUCK	SOUND_PED_EVADE	8627
053	DUCK	SOUND_PED_EVADE	8628
054	DUCK	SOUND_PED_EVADE	8626
055	FIGHT	SOUND_PED_ATTACK	8629
056	FIGHT	SOUND_PED_ATTACK	8630
057	FIGHT	SOUND_PED_ATTACK	8631
058	FIGHT	SOUND_PED_ATTACK	8632
059	FIGHT	SOUND_PED_ATTACK	8629
060	FIGHT	SOUND_PED_ATTACK	8630
061	FIGHT	SOUND_PED_ATTACK	8631
062	FIGHT	SOUND_PED_ATTACK	8632
063	FIGHT	SOUND_PED_ATTACK	8629
064	FIGHT	SOUND_PED_ATTACK	8630
065	FIGHT	SOUND_PED_ATTACK	8631
066	FIGHT	SOUND_PED_ATTACK	8632
067	FIGHT	SOUND_PED_ATTACK	8629
068	GUN_COOL	SOUND_PED_GUNAIMEDAT2	8633
069	GUN_COOL	SOUND_PED_GUNAIMEDAT2	8634
070	GUN_COOL	SOUND_PED_GUNAIMEDAT2	8633
071	SEARCH	SOUND_PED_COP_REACTION	8637
072	SEARCH	SOUND_PED_COP_REACTION	8638
