EMG FBI6 <- VC FBI voice 2/3 (tools/ped_speech_map.py --extract)
sound	SA context	VC event	sfx.SDT
001	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	silence
002	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	silence
003	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	silence
004	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	silence
005	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	silence
006	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	silence
007	CRASH_CAR	SOUND_PED_CRASH_CAR	3248
008	CRASH_CAR	SOUND_PED_CRASH_CAR	3249
009	CRASH_CAR	SOUND_PED_CRASH_CAR	3250
010	CRASH_CAR	SOUND_PED_CRASH_CAR	3251
011	CRASH_CAR	SOUND_PED_CRASH_CAR	3248
012	CRASH_CAR	SOUND_PED_CRASH_CAR	3249
013	CRASH_GENERIC	SOUND_PED_CRASH_VEHICLE	3248
014	CRASH_GENERIC	SOUND_PED_CRASH_VEHICLE	3249
015	CRASH_GENERIC	SOUND_PED_CRASH_VEHICLE	3250
016	CRASH_GENERIC	SOUND_PED_CRASH_VEHICLE	3251
017	CRASH_GENERIC	SOUND_PED_CRASH_VEHICLE	3248
018	DODGE	SOUND_PED_EVADE	silence
019	DODGE	SOUND_PED_EVADE	silence
020	DODGE	SOUND_PED_EVADE	silence
021	DODGE	SOUND_PED_EVADE	silence
022	DODGE	SOUND_PED_EVADE	silence
023	DUCK	SOUND_PED_EVADE	silence
024	DUCK	SOUND_PED_EVADE	silence
025	DUCK	SOUND_PED_EVADE	silence
026	DUCK	SOUND_PED_EVADE	silence
027	SEARCH	SOUND_PED_COP_REACTION	silence
028	SEARCH	SOUND_PED_COP_REACTION	silence
029	SEARCH	SOUND_PED_COP_REACTION	silence
030	SEARCH	SOUND_PED_COP_REACTION	silence
031	SEARCH	SOUND_PED_COP_REACTION	silence
032	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	3253
033	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	3254
034	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	3255
035	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	3253
036	TARGET	SOUND_PED_COP_UNK_129	3256
037	TARGET	SOUND_PED_COP_UNK_129	3257
038	TARGET	SOUND_PED_COP_UNK_129	3258
039	TARGET	SOUND_PED_COP_UNK_129	3259
040	TARGET	SOUND_PED_COP_UNK_129	3256
041	TARGET	SOUND_PED_COP_UNK_129	3257
042	TARGET	SOUND_PED_COP_UNK_129	3258
