EMG SWAT4 <- VC SWAT voice 3/3 (tools/ped_speech_map.py --extract)
sound	SA context	VC event	sfx.SDT
001	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	3313
002	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	3314
003	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	3315
004	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	3316
005	DODGE	SOUND_PED_EVADE	3310
006	DODGE	SOUND_PED_EVADE	3311
007	DODGE	SOUND_PED_EVADE	3312
008	DODGE	SOUND_PED_EVADE	3310
009	DODGE	SOUND_PED_EVADE	3311
010	DUCK	SOUND_PED_EVADE	3310
011	DUCK	SOUND_PED_EVADE	3311
012	DUCK	SOUND_PED_EVADE	3312
013	DUCK	SOUND_PED_EVADE	3310
014	ROPE	-	silence
015	ROPE	-	silence
016	ROPE	-	silence
017	ROPE	-	silence
018	ROPE	-	silence
019	ROPE	-	silence
020	ROPE	-	silence
021	ROPE	-	silence
022	ROPE	-	silence
023	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	silence
024	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	silence
025	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	silence
026	TARGET	SOUND_PED_COP_UNK_129	3320
027	TARGET	SOUND_PED_COP_UNK_129	3321
028	TARGET	SOUND_PED_COP_UNK_129	3322
029	TARGET	SOUND_PED_COP_UNK_129	3323
030	TARGET	SOUND_PED_COP_UNK_129	3320
