EMG SWAT1 <- VC SWAT voice 1/3 (tools/ped_speech_map.py --extract)
sound	SA context	VC event	sfx.SDT
001	CHASE_FOOT	SOUND_PED_COP_LITTLECOPSAROUND	silence
002	CHASE_FOOT	SOUND_PED_COP_LITTLECOPSAROUND	silence
003	CHASE_FOOT	SOUND_PED_COP_LITTLECOPSAROUND	silence
004	CHASE_FOOT	SOUND_PED_COP_LITTLECOPSAROUND	silence
005	CHASE_FOOT	SOUND_PED_COP_LITTLECOPSAROUND	silence
006	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	3285
007	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	3286
008	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	3287
009	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	3288
010	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	3289
011	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	3290
012	DODGE	SOUND_PED_EVADE	3282
013	DODGE	SOUND_PED_EVADE	3283
014	DODGE	SOUND_PED_EVADE	3284
015	DODGE	SOUND_PED_EVADE	3282
016	DODGE	SOUND_PED_EVADE	3283
017	DUCK	SOUND_PED_EVADE	3282
018	DUCK	SOUND_PED_EVADE	3283
019	DUCK	SOUND_PED_EVADE	3284
020	DUCK	SOUND_PED_EVADE	3282
021	DUCK	SOUND_PED_EVADE	3283
022	DUCK	SOUND_PED_EVADE	3284
023	MOVE_IN	SOUND_PED_COP_MANYCOPSAROUND	silence
024	MOVE_IN	SOUND_PED_COP_MANYCOPSAROUND	silence
025	MOVE_IN	SOUND_PED_COP_MANYCOPSAROUND	silence
026	MOVE_IN	SOUND_PED_COP_MANYCOPSAROUND	silence
027	MOVE_IN	SOUND_PED_COP_MANYCOPSAROUND	silence
028	MOVE_IN	SOUND_PED_COP_MANYCOPSAROUND	silence
029	MOVE_IN	SOUND_PED_COP_MANYCOPSAROUND	silence
030	ROPE	-	silence
031	ROPE	-	silence
032	ROPE	-	silence
033	ROPE	-	silence
034	ROPE	-	silence
035	ROPE	-	silence
036	ROPE	-	silence
037	SOLO	SOUND_PED_COP_ALONE	silence
038	SOLO	SOUND_PED_COP_ALONE	silence
039	SOLO	SOUND_PED_COP_ALONE	silence
040	SOLO	SOUND_PED_COP_ALONE	silence
041	SOLO	SOUND_PED_COP_ALONE	silence
042	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	silence
043	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	silence
044	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	silence
045	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	silence
046	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	silence
047	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	silence
048	TARGET	SOUND_PED_COP_UNK_129	3292
049	TARGET	SOUND_PED_COP_UNK_129	3293
050	TARGET	SOUND_PED_COP_UNK_129	3294
051	TARGET	SOUND_PED_COP_UNK_129	3295
