EMG SWAT2 <- VC SWAT voice 2/3 (tools/ped_speech_map.py --extract)
sound	SA context	VC event	sfx.SDT
001	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	3299
002	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	3300
003	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	3301
004	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	3302
005	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	3303
006	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	3304
007	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	3305
008	DODGE	SOUND_PED_EVADE	3296
009	DODGE	SOUND_PED_EVADE	3297
010	DODGE	SOUND_PED_EVADE	3298
011	DODGE	SOUND_PED_EVADE	3296
012	DODGE	SOUND_PED_EVADE	3297
013	DODGE	SOUND_PED_EVADE	3298
014	DUCK	SOUND_PED_EVADE	3296
015	DUCK	SOUND_PED_EVADE	3297
016	DUCK	SOUND_PED_EVADE	3298
017	DUCK	SOUND_PED_EVADE	3296
018	DUCK	SOUND_PED_EVADE	3297
019	ROPE	-	silence
020	ROPE	-	silence
021	ROPE	-	silence
022	ROPE	-	silence
023	ROPE	-	silence
024	ROPE	-	silence
025	ROPE	-	silence
026	ROPE	-	silence
027	ROPE	-	silence
028	ROPE	-	silence
029	SEARCH	SOUND_PED_COP_REACTION	silence
030	SEARCH	SOUND_PED_COP_REACTION	silence
031	SEARCH	SOUND_PED_COP_REACTION	silence
032	SEARCH	SOUND_PED_COP_REACTION	silence
033	SEARCH	SOUND_PED_COP_REACTION	silence
034	SEARCH	SOUND_PED_COP_REACTION	silence
035	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	silence
036	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	silence
037	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	silence
038	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	silence
039	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	silence
040	TARGET	SOUND_PED_COP_UNK_129	3306
041	TARGET	SOUND_PED_COP_UNK_129	3307
042	TARGET	SOUND_PED_COP_UNK_129	3308
043	TARGET	SOUND_PED_COP_UNK_129	3309
044	TARGET	SOUND_PED_COP_UNK_129	3306
045	TARGET	SOUND_PED_COP_UNK_129	3307
