EMG FBI2 <- VC FBI voice 1/3 (tools/ped_speech_map.py --extract)
sound	SA context	VC event	sfx.SDT
001	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	silence
002	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	silence
003	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	silence
004	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	silence
005	COVER_ME	SOUND_PED_COP_HELIPILOTPHRASE	silence
006	CRASH_CAR	SOUND_PED_CRASH_CAR	3232
007	CRASH_CAR	SOUND_PED_CRASH_CAR	3233
008	CRASH_CAR	SOUND_PED_CRASH_CAR	3234
009	CRASH_CAR	SOUND_PED_CRASH_CAR	3235
010	CRASH_CAR	SOUND_PED_CRASH_CAR	3232
011	CRASH_CAR	SOUND_PED_CRASH_CAR	3233
012	CRASH_GENERIC	SOUND_PED_CRASH_VEHICLE	3232
013	CRASH_GENERIC	SOUND_PED_CRASH_VEHICLE	3233
014	CRASH_GENERIC	SOUND_PED_CRASH_VEHICLE	3234
015	CRASH_GENERIC	SOUND_PED_CRASH_VEHICLE	3235
016	CRASH_GENERIC	SOUND_PED_CRASH_VEHICLE	3232
017	CRASH_GENERIC	SOUND_PED_CRASH_VEHICLE	3233
018	DODGE	SOUND_PED_EVADE	silence
019	DODGE	SOUND_PED_EVADE	silence
020	DODGE	SOUND_PED_EVADE	silence
021	DODGE	SOUND_PED_EVADE	silence
022	DODGE	SOUND_PED_EVADE	silence
023	DODGE	SOUND_PED_EVADE	silence
024	DODGE	SOUND_PED_EVADE	silence
025	DODGE	SOUND_PED_EVADE	silence
026	DUCK	SOUND_PED_EVADE	silence
027	DUCK	SOUND_PED_EVADE	silence
028	DUCK	SOUND_PED_EVADE	silence
029	DUCK	SOUND_PED_EVADE	silence
030	DUCK	SOUND_PED_EVADE	silence
031	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	3237
032	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	3238
033	SURROUNDED	SOUND_PED_COP_MANYCOPSAROUND	3239
034	TARGET	SOUND_PED_COP_UNK_129	3240
035	TARGET	SOUND_PED_COP_UNK_129	3241
036	TARGET	SOUND_PED_COP_UNK_129	3242
037	TARGET	SOUND_PED_COP_UNK_129	3243
